ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
202021,TATF035003,SCUOLA SECONDARIA II GRADO,2,1,9,0
202021,MI1E13000C,SCUOLA PRIMARIA,2,1,17,9
202021,PAPC07500N,SCUOLA SECONDARIA II GRADO,1,1,0,3
202021,AVRH2Q500U,SCUOLA SECONDARIA II GRADO,4,2,6,1
202021,VBPM03500D,SCUOLA SECONDARIA II GRADO,3,2,8,6
202021,FRTFF6500V,SCUOLA SECONDARIA II GRADO,3,1,2,0
202021,MIPSPS500G,SCUOLA SECONDARIA II GRADO,3,1,4,4
202021,MIPMRI500E,SCUOLA SECONDARIA II GRADO,1,1,16,17
202021,AR1E002001,SCUOLA PRIMARIA,1,1,6,8
202021,TO1E05000R,SCUOLA PRIMARIA,1,1,11,11
202021,MI1EN0500I,SCUOLA PRIMARIA,1,1,8,5
202021,MTTD01500D,SCUOLA SECONDARIA II GRADO,2,1,3,2
202021,VITD02500R,SCUOLA SECONDARIA II GRADO,2,1,6,2
202021,TO1M01600E,SCUOLA SECONDARIA I GRADO,1,3,38,31
202021,FITD01500X,SCUOLA SECONDARIA II GRADO,4,1,8,1
202021,CO1E00700P,SCUOLA PRIMARIA,1,1,13,11
202021,NOPL6T5005,SCUOLA SECONDARIA II GRADO,4,1,0,12
202021,MISL04500B,SCUOLA SECONDARIA II GRADO,5,3,7,38
202021,NA1E100006,SCUOLA PRIMARIA,4,2,15,13
202021,REPS00500P,SCUOLA SECONDARIA II GRADO,4,1,5,5
202021,MI1E13300X,SCUOLA PRIMARIA,2,1,18,11
202021,NA1E127006,SCUOLA PRIMARIA,5,3,31,30
202021,FRPSII500H,SCUOLA SECONDARIA II GRADO,5,1,6,4
202021,PAPL6T500Q,SCUOLA SECONDARIA II GRADO,2,1,4,9
202021,CE1E05400Q,SCUOLA PRIMARIA,1,1,9,6
202021,TVPS035008,SCUOLA SECONDARIA II GRADO,5,2,20,10
202021,RMPL085008,SCUOLA SECONDARIA II GRADO,3,1,10,9
202021,NA1E214001,SCUOLA PRIMARIA,5,1,6,10
202021,BG1E00800Q,SCUOLA PRIMARIA,3,2,31,24
202021,CORH005002,SCUOLA SECONDARIA II GRADO,3,1,13,9
202021,FIPS15500B,SCUOLA SECONDARIA II GRADO,1,1,6,3
202021,TO1M004008,SCUOLA SECONDARIA I GRADO,1,2,33,24
202021,RMPC185007,SCUOLA SECONDARIA II GRADO,5,1,10,18
202021,VA1M013001,SCUOLA SECONDARIA I GRADO,3,2,24,25
202021,VI1E00600A,SCUOLA PRIMARIA,2,1,10,6
202021,PETF005003,SCUOLA SECONDARIA II GRADO,2,1,3,0
202021,NA1E01700P,SCUOLA PRIMARIA,3,2,22,27
202021,NA1E057005,SCUOLA PRIMARIA,2,1,10,6
202021,GE1E01000L,SCUOLA PRIMARIA,3,2,23,22
202021,MI1E08600G,SCUOLA PRIMARIA,4,2,22,30
202021,COPSUC5004,SCUOLA SECONDARIA II GRADO,5,1,23,6
202021,RM1E7V500S,SCUOLA PRIMARIA,4,1,4,7
202021,CO1EMI5009,SCUOLA PRIMARIA,5,1,9,8
202021,RM1E21000L,SCUOLA PRIMARIA,1,1,11,15
202021,RMPS54500B,SCUOLA SECONDARIA II GRADO,1,1,0,2
202021,NAPM115006,SCUOLA SECONDARIA II GRADO,5,1,10,12
202021,AP1E005007,SCUOLA PRIMARIA,5,1,11,15
202021,COTAV75005,SCUOLA SECONDARIA II GRADO,5,1,11,1
202021,MI1E046005,SCUOLA PRIMARIA,3,3,32,49
202021,CRPL01500R,SCUOLA SECONDARIA II GRADO,2,1,3,6
202021,NATD51500C,SCUOLA SECONDARIA II GRADO,2,1,4,27
202021,RM1M12400V,SCUOLA SECONDARIA I GRADO,1,2,14,16
202021,RCPC02500G,SCUOLA SECONDARIA II GRADO,3,1,2,8
202021,TOPC075007,SCUOLA SECONDARIA II GRADO,4,2,16,20
202021,MIPSN6500B,SCUOLA SECONDARIA II GRADO,2,1,3,2
202021,CSTDIB500Z,SCUOLA SECONDARIA II GRADO,5,2,30,13
202021,RM1E04000P,SCUOLA PRIMARIA,4,1,8,4
202021,CA1E020006,SCUOLA PRIMARIA,2,1,14,6
202021,PEPMPL500U,SCUOLA SECONDARIA II GRADO,2,1,5,4
202021,AN1M00200A,SCUOLA SECONDARIA I GRADO,3,1,8,7
202021,CR1E00900D,SCUOLA PRIMARIA,5,2,20,18
202021,BSPS3I500U,SCUOLA SECONDARIA II GRADO,2,1,6,12
202021,FI1M00500D,SCUOLA SECONDARIA I GRADO,2,1,16,7
202021,MIPS535008,SCUOLA SECONDARIA II GRADO,5,1,12,3
202021,NATL25500P,SCUOLA SECONDARIA II GRADO,2,1,7,14
202021,NA1E065004,SCUOLA PRIMARIA,2,1,6,11
202021,CERHZ85003,SCUOLA SECONDARIA II GRADO,5,1,13,8
202021,RM1M130006,SCUOLA SECONDARIA I GRADO,1,2,14,24
202021,TOPC06500L,SCUOLA SECONDARIA II GRADO,4,1,6,12
202021,MBTD37500N,SCUOLA SECONDARIA II GRADO,3,1,11,5
202021,MI1E11800T,SCUOLA PRIMARIA,3,1,8,12
202021,RN1E005009,SCUOLA PRIMARIA,3,2,16,20
202021,MI1E020001,SCUOLA PRIMARIA,1,2,22,24
202021,PV1E00400R,SCUOLA PRIMARIA,1,1,9,8
202021,ALPLVD500U,SCUOLA SECONDARIA II GRADO,3,1,2,6
202021,PV1E001009,SCUOLA PRIMARIA,1,2,18,14
202021,MI1E016009,SCUOLA PRIMARIA,4,2,24,18
202021,PT1E00300A,SCUOLA PRIMARIA,1,1,8,7
202021,TV1E01700D,SCUOLA PRIMARIA,1,2,19,21
202021,BNTDDC500S,SCUOLA SECONDARIA II GRADO,2,1,2,2
202021,BG1E014003,SCUOLA PRIMARIA,3,1,8,10
202021,BSPSB05000,SCUOLA SECONDARIA II GRADO,5,1,9,8
202021,TEPS00500G,SCUOLA SECONDARIA II GRADO,5,1,6,2
202021,VI1E00500E,SCUOLA PRIMARIA,2,2,11,13
202021,NA1MSZ5005,SCUOLA SECONDARIA I GRADO,2,1,11,6
202021,NA1E06600X,SCUOLA PRIMARIA,3,2,8,13
202021,PATL095008,SCUOLA SECONDARIA II GRADO,5,1,21,0
202021,MIPS06500Q,SCUOLA SECONDARIA II GRADO,1,1,5,1
202021,VT1E001006,SCUOLA PRIMARIA,5,1,13,8
202021,MI1EBF500V,SCUOLA PRIMARIA,5,1,15,11
202021,CTPS055003,SCUOLA SECONDARIA II GRADO,4,1,2,4
202021,RN1M02000L,SCUOLA SECONDARIA I GRADO,1,4,47,57
202021,MB1M02300E,SCUOLA SECONDARIA I GRADO,2,1,13,12
202021,SATD125002,SCUOLA SECONDARIA II GRADO,4,1,2,4
202021,RM1M01200Q,SCUOLA SECONDARIA I GRADO,1,2,25,22
202021,VR1M00900B,SCUOLA SECONDARIA I GRADO,1,1,15,0
202021,NAPL00500C,SCUOLA SECONDARIA II GRADO,2,1,4,4
202021,CSPMSA5002,SCUOLA SECONDARIA II GRADO,2,1,2,1
202021,RM1M07800A,SCUOLA SECONDARIA I GRADO,3,2,22,26
202021,FI1E022002,SCUOLA PRIMARIA,5,1,13,19
202021,TV1M01000X,SCUOLA SECONDARIA I GRADO,2,1,10,16
202021,BSPLLZ5006,SCUOLA SECONDARIA II GRADO,1,1,6,14
202021,MBRFZ6500C,SCUOLA SECONDARIA II GRADO,3,1,6,22
202021,FI1E063008,SCUOLA PRIMARIA,3,1,4,7
202021,ME1M004001,SCUOLA SECONDARIA I GRADO,1,1,4,9
202021,ARPM015009,SCUOLA SECONDARIA II GRADO,1,2,6,32
202021,CZ1E002002,SCUOLA PRIMARIA,3,1,10,11
202021,MI1E00200B,SCUOLA PRIMARIA,2,1,7,11
202021,NA1E18900D,SCUOLA PRIMARIA,5,2,18,13
202021,TV1M002001,SCUOLA SECONDARIA I GRADO,1,2,17,15
202021,BG1E02000A,SCUOLA PRIMARIA,3,1,10,11
202021,BATD105005,SCUOLA SECONDARIA II GRADO,5,2,39,14
202021,NATF25500E,SCUOLA SECONDARIA II GRADO,4,1,4,0
202021,FGTD095004,SCUOLA SECONDARIA II GRADO,5,2,29,9
202021,RMPSE55000,SCUOLA SECONDARIA II GRADO,1,2,29,13
202021,RMRH12500C,SCUOLA SECONDARIA II GRADO,5,1,0,16
202021,MERHFN500I,SCUOLA SECONDARIA II GRADO,1,1,2,0
202021,MIPS09500G,SCUOLA SECONDARIA II GRADO,2,3,45,17
202021,AGTD00500C,SCUOLA SECONDARIA II GRADO,1,1,1,1
202021,MS1E002007,SCUOLA PRIMARIA,2,1,17,8
202021,CE1E04200D,SCUOLA PRIMARIA,4,1,4,7
202021,RM1M00900X,SCUOLA SECONDARIA I GRADO,1,1,18,11
202021,RM1E19700B,SCUOLA PRIMARIA,5,4,35,44
202021,NA1E17400Q,SCUOLA PRIMARIA,4,1,10,4
202021,RMPS4A500Z,SCUOLA SECONDARIA II GRADO,1,1,19,4
202021,RMTDOO500A,SCUOLA SECONDARIA II GRADO,4,1,5,1
202021,BO1EL9500N,SCUOLA PRIMARIA,5,1,5,11
202021,TOPL11500A,SCUOLA SECONDARIA II GRADO,1,1,5,5
202021,BS1E0E500A,SCUOLA PRIMARIA,3,1,8,9
202021,TO1E054004,SCUOLA PRIMARIA,5,1,14,2
202021,RM1E142007,SCUOLA PRIMARIA,5,2,22,36
202021,NA1E006008,SCUOLA PRIMARIA,4,2,16,15
202021,MIPM06500R,SCUOLA SECONDARIA II GRADO,1,1,3,5
202021,RO1E00100P,SCUOLA PRIMARIA,4,1,16,9
202021,CE1E03500A,SCUOLA PRIMARIA,5,1,8,7
202021,RM1E199003,SCUOLA PRIMARIA,3,1,5,10
202021,PE1E002008,SCUOLA PRIMARIA,1,1,12,0
202021,CR1E005006,SCUOLA PRIMARIA,5,1,11,9
202021,TOPS76500T,SCUOLA SECONDARIA II GRADO,1,2,27,14
202021,VTTD015005,SCUOLA SECONDARIA II GRADO,1,1,2,0
202021,CT1E016007,SCUOLA PRIMARIA,4,1,17,13
202021,MOTD04500G,SCUOLA SECONDARIA II GRADO,4,1,12,7
202021,CE1E043009,SCUOLA PRIMARIA,2,1,13,3
202021,VA1M00800D,SCUOLA SECONDARIA I GRADO,3,4,58,46
202021,GE1M03300E,SCUOLA SECONDARIA I GRADO,1,2,22,27
202021,PD1E006001,SCUOLA PRIMARIA,3,1,13,13
202021,CTTD315003,SCUOLA SECONDARIA II GRADO,4,1,2,1
202021,RMTD55500T,SCUOLA SECONDARIA II GRADO,2,1,5,2
202021,LTTD01500X,SCUOLA SECONDARIA II GRADO,2,1,2,0
202021,VI1E002003,SCUOLA PRIMARIA,2,1,7,7
202021,NATDBQ500Q,SCUOLA SECONDARIA II GRADO,5,2,36,34
202021,NATF2S500C,SCUOLA SECONDARIA II GRADO,4,1,0,1
202021,SO1M00100Q,SCUOLA SECONDARIA I GRADO,1,1,10,5
202021,CE1E04700L,SCUOLA PRIMARIA,4,1,6,7
202021,TOPS09500G,SCUOLA SECONDARIA II GRADO,3,3,31,23
202021,RMPS27500L,SCUOLA SECONDARIA II GRADO,4,1,14,5
202021,GE1E02500A,SCUOLA PRIMARIA,4,1,15,10
202021,MI1E05600Q,SCUOLA PRIMARIA,5,1,15,9
202021,CTTD37500P,SCUOLA SECONDARIA II GRADO,5,1,16,3
202021,MIPL0Z500D,SCUOLA SECONDARIA II GRADO,1,1,1,17
202021,APPCU15007,SCUOLA SECONDARIA II GRADO,1,1,0,2
202021,COTL045001,SCUOLA SECONDARIA II GRADO,4,1,2,1
202021,PATD00500A,SCUOLA SECONDARIA II GRADO,4,1,3,3
202021,LTPM4Q5001,SCUOLA SECONDARIA II GRADO,2,1,3,4
202021,MI1E045009,SCUOLA PRIMARIA,1,1,10,6
202021,MIPS735002,SCUOLA SECONDARIA II GRADO,4,1,12,12
202021,TOPLM6500B,SCUOLA SECONDARIA II GRADO,5,1,1,1
202021,AVTD045005,SCUOLA SECONDARIA II GRADO,4,1,1,6
202021,MI1M084005,SCUOLA SECONDARIA I GRADO,1,2,15,15
202021,NATF215004,SCUOLA SECONDARIA II GRADO,4,1,4,1
202021,ATPL01500N,SCUOLA SECONDARIA II GRADO,3,1,1,5
202021,RC1E01100G,SCUOLA PRIMARIA,1,1,7,3
202021,CE1E06800N,SCUOLA PRIMARIA,3,1,5,7
202021,UD1M00700C,SCUOLA SECONDARIA I GRADO,3,2,14,27
202021,METDP0500I,SCUOLA SECONDARIA II GRADO,3,1,3,1
202021,RMPS49500G,SCUOLA SECONDARIA II GRADO,4,1,12,4
202021,AL1E005002,SCUOLA PRIMARIA,4,2,22,19
202021,FI1E01200B,SCUOLA PRIMARIA,5,1,15,1
202021,BSTF01500P,SCUOLA SECONDARIA II GRADO,2,1,23,2
202021,MITF035002,SCUOLA SECONDARIA II GRADO,2,1,29,0
202021,TV1E005007,SCUOLA PRIMARIA,5,1,6,17
202021,PAPM9C5005,SCUOLA SECONDARIA II GRADO,3,1,21,4
202021,NARF5I500H,SCUOLA SECONDARIA II GRADO,1,1,2,15
202021,AGTD4U500B,SCUOLA SECONDARIA II GRADO,5,4,54,46
202021,VAPLL0500E,SCUOLA SECONDARIA II GRADO,3,1,1,6
202021,MB1E04900D,SCUOLA PRIMARIA,5,2,28,25
202021,MI1E00100G,SCUOLA PRIMARIA,5,2,20,31
202021,PA1E034009,SCUOLA PRIMARIA,5,1,2,7
202021,RMPS25500B,SCUOLA SECONDARIA II GRADO,4,1,6,8
202021,ALRH01500G,SCUOLA SECONDARIA II GRADO,2,1,7,8
202021,MI1E01000A,SCUOLA PRIMARIA,1,2,16,13
202021,MITFDH5000,SCUOLA SECONDARIA II GRADO,4,1,18,7
202021,UD1E001008,SCUOLA PRIMARIA,1,1,9,8
202021,NA1E20700T,SCUOLA PRIMARIA,4,1,8,9
202021,BO1E013005,SCUOLA PRIMARIA,5,1,9,10
202021,MI1E04400D,SCUOLA PRIMARIA,5,1,14,12
202021,FIPM69500H,SCUOLA SECONDARIA II GRADO,1,1,3,1
202021,RM1E15900L,SCUOLA PRIMARIA,1,1,14,2
202021,TO1E00500V,SCUOLA PRIMARIA,2,1,12,10
202021,CERHFI5007,SCUOLA SECONDARIA II GRADO,2,1,10,4
202021,NAPMRM500O,SCUOLA SECONDARIA II GRADO,5,4,67,73
202021,NATH1D5004,SCUOLA SECONDARIA II GRADO,1,1,0,5
202021,PATD285001,SCUOLA SECONDARIA II GRADO,5,1,9,6
202021,CERIPM5008,SCUOLA SECONDARIA II GRADO,3,1,7,0
202021,RMPSPN500P,SCUOLA SECONDARIA II GRADO,2,1,19,8
202021,RMPCRM500O,SCUOLA SECONDARIA II GRADO,5,1,4,7
202021,UDPS0G500U,SCUOLA SECONDARIA II GRADO,5,1,11,0
202021,TO1E6R5003,SCUOLA PRIMARIA,1,3,33,20
202021,RM1E09700E,SCUOLA PRIMARIA,3,2,27,25
202021,MB1E03500G,SCUOLA PRIMARIA,2,2,19,17
202021,RM1E180002,SCUOLA PRIMARIA,1,2,11,23
202021,BRPLL4500U,SCUOLA SECONDARIA II GRADO,5,1,1,6
202021,NAPL975007,SCUOLA SECONDARIA II GRADO,3,1,3,1
202021,NATFZM500T,SCUOLA SECONDARIA II GRADO,3,1,6,1
202021,TAPS02500A,SCUOLA SECONDARIA II GRADO,4,1,4,3
202021,MITDOT5002,SCUOLA SECONDARIA II GRADO,1,1,9,0
202021,NAPMS6500L,SCUOLA SECONDARIA II GRADO,3,1,4,3
202021,MI1E124005,SCUOLA PRIMARIA,2,1,11,4
202021,PA1EDC5004,SCUOLA PRIMARIA,1,1,4,6
202021,AVPM03500Q,SCUOLA SECONDARIA II GRADO,1,1,5,1
202021,CETB015007,SCUOLA SECONDARIA II GRADO,2,1,9,3
202021,NATD27500D,SCUOLA SECONDARIA II GRADO,4,1,3,1
202021,PAPSVD500Q,SCUOLA SECONDARIA II GRADO,2,1,8,1
202021,RMPC44500B,SCUOLA SECONDARIA II GRADO,3,1,19,15
202021,AQ1E003006,SCUOLA PRIMARIA,5,1,12,4
202021,SA1E02300C,SCUOLA PRIMARIA,1,1,6,6
202021,MS1E002007,SCUOLA PRIMARIA,3,1,10,9
202021,BG1M02500P,SCUOLA SECONDARIA I GRADO,2,3,23,37
202021,RM1E10400C,SCUOLA PRIMARIA,4,1,10,9
202021,RN1E00200T,SCUOLA PRIMARIA,4,1,17,7
202021,FIPSFU500L,SCUOLA SECONDARIA II GRADO,5,1,1,1
202021,RM1E18100T,SCUOLA PRIMARIA,4,1,14,13
202021,PR1M00400R,SCUOLA SECONDARIA I GRADO,3,1,11,16
202021,RMPMSC500I,SCUOLA SECONDARIA II GRADO,5,2,16,36
202021,RM1E05300R,SCUOLA PRIMARIA,5,2,22,22
202021,MN1E001004,SCUOLA PRIMARIA,3,1,7,4
202021,UD1E00600B,SCUOLA PRIMARIA,4,2,11,22
202021,MI1M06100C,SCUOLA SECONDARIA I GRADO,1,3,35,41
202021,TO1M05700R,SCUOLA SECONDARIA I GRADO,2,1,13,8
202021,PN1E001008,SCUOLA PRIMARIA,1,2,14,25
202021,RMPSCF500T,SCUOLA SECONDARIA II GRADO,2,1,4,2
202021,PVSLMT5003,SCUOLA SECONDARIA II GRADO,4,1,1,0
202021,PVPS345009,SCUOLA SECONDARIA II GRADO,1,1,2,0
202021,LCTDVP5000,SCUOLA SECONDARIA II GRADO,4,1,12,5
202021,MIPM1C500T,SCUOLA SECONDARIA II GRADO,1,1,5,13
202021,VATB01500D,SCUOLA SECONDARIA II GRADO,4,1,18,2
202021,RM1E19500Q,SCUOLA PRIMARIA,5,2,22,18
202021,RM1M143008,SCUOLA SECONDARIA I GRADO,3,1,17,6
202021,TVTD02500D,SCUOLA SECONDARIA II GRADO,2,1,12,11
202021,LT1E01000Q,SCUOLA PRIMARIA,4,1,5,8
202021,MIPC09500C,SCUOLA SECONDARIA II GRADO,3,3,19,34
202021,MI1E02700Q,SCUOLA PRIMARIA,5,1,10,8
202021,PDPL04500G,SCUOLA SECONDARIA II GRADO,2,1,5,11
202021,VEPS015003,SCUOLA SECONDARIA II GRADO,4,2,11,1
202021,AL1E004006,SCUOLA PRIMARIA,2,1,8,7
202021,MBPS8T500R,SCUOLA SECONDARIA II GRADO,5,1,25,3
202021,PAPC07500N,SCUOLA SECONDARIA II GRADO,5,1,6,8
202021,RM1E126009,SCUOLA PRIMARIA,2,1,9,11
202021,MB1EP85003,SCUOLA PRIMARIA,4,1,8,11
202021,NA1E23000V,SCUOLA PRIMARIA,3,1,5,6
202021,MBPC27500T,SCUOLA SECONDARIA II GRADO,3,1,7,17
202021,FIPS15500B,SCUOLA SECONDARIA II GRADO,2,1,7,3
202021,CO1E00100Q,SCUOLA PRIMARIA,5,2,22,16
202021,NAPLVR500O,SCUOLA SECONDARIA II GRADO,3,1,3,11
202021,PCTD015006,SCUOLA SECONDARIA II GRADO,1,1,4,1
202021,CR1M00200X,SCUOLA SECONDARIA I GRADO,3,2,30,6
202021,LU1E003004,SCUOLA PRIMARIA,4,1,10,7
202021,SRTD08500V,SCUOLA SECONDARIA II GRADO,3,1,3,2
202021,VATD05500V,SCUOLA SECONDARIA II GRADO,5,1,6,3
202021,RC1EL2500V,SCUOLA PRIMARIA,5,1,5,1
202021,RM1E135004,SCUOLA PRIMARIA,3,1,9,7
202021,TOPST1500C,SCUOLA SECONDARIA II GRADO,5,2,15,6
202021,MIPSEA5006,SCUOLA SECONDARIA II GRADO,4,1,6,1
202021,SATL00500A,SCUOLA SECONDARIA II GRADO,1,1,2,2
202021,CT1E02100P,SCUOLA PRIMARIA,1,1,3,3
202021,RMPL50500Q,SCUOLA SECONDARIA II GRADO,5,2,12,18
202021,BGSLN6500G,SCUOLA SECONDARIA II GRADO,3,1,2,15
202021,VI1M011003,SCUOLA SECONDARIA I GRADO,3,1,11,11
202021,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,4,50,47
202021,TO1E02900B,SCUOLA PRIMARIA,4,1,9,10
202021,RM1E064007,SCUOLA PRIMARIA,3,1,11,16
202021,RE1E008001,SCUOLA PRIMARIA,3,2,18,18
202021,POPS00500D,SCUOLA SECONDARIA II GRADO,4,1,13,7
202021,MIPS42500R,SCUOLA SECONDARIA II GRADO,4,2,43,11
202021,NATL0L500Q,SCUOLA SECONDARIA II GRADO,1,1,7,0
202021,VE1M01000X,SCUOLA SECONDARIA I GRADO,3,1,13,8
202021,BOPL02500B,SCUOLA SECONDARIA II GRADO,2,1,5,18
202021,TO1M05700R,SCUOLA SECONDARIA I GRADO,3,1,12,12
202021,FG1M002009,SCUOLA SECONDARIA I GRADO,1,1,12,11
202021,CA1E00600X,SCUOLA PRIMARIA,2,2,12,19
202021,COPSCP5007,SCUOLA SECONDARIA II GRADO,1,1,12,9
202021,NA1E6E500B,SCUOLA PRIMARIA,5,1,12,6
202021,TO1E05100L,SCUOLA PRIMARIA,3,1,9,6
202021,VASLAA500P,SCUOLA SECONDARIA II GRADO,5,1,1,13
202021,AL1M00400B,SCUOLA SECONDARIA I GRADO,2,1,10,11
202021,CE1E02500Q,SCUOLA PRIMARIA,3,1,4,4
202021,VI1M01500A,SCUOLA SECONDARIA I GRADO,1,1,2,6
202021,FI1E00700X,SCUOLA PRIMARIA,5,1,11,6
202021,CETF6B500H,SCUOLA SECONDARIA II GRADO,3,1,7,0
202021,VEPC02500E,SCUOLA SECONDARIA II GRADO,5,1,6,3
202021,RA1E00300B,SCUOLA PRIMARIA,4,1,15,13
202021,CERIOH500S,SCUOLA SECONDARIA II GRADO,2,1,7,3
202021,NA1E05300T,SCUOLA PRIMARIA,2,1,6,6
202021,CA1E012007,SCUOLA PRIMARIA,1,1,9,10
202021,COPSI65000,SCUOLA SECONDARIA II GRADO,1,1,6,3
202021,NARH105008,SCUOLA SECONDARIA II GRADO,1,1,7,6
202021,TO1E047001,SCUOLA PRIMARIA,1,2,15,11
202021,MB1M011008,SCUOLA SECONDARIA I GRADO,2,1,7,8
202021,RMPS455005,SCUOLA SECONDARIA II GRADO,1,1,7,3
202021,CO1E00300B,SCUOLA PRIMARIA,5,2,16,29
202021,CSPL015008,SCUOLA SECONDARIA II GRADO,5,1,0,3
202021,BG1E014003,SCUOLA PRIMARIA,5,1,10,9
202021,FI1E01800A,SCUOLA PRIMARIA,5,1,12,7
202021,FI1M008001,SCUOLA SECONDARIA I GRADO,1,1,5,8
202021,SARHZG500U,SCUOLA SECONDARIA II GRADO,5,2,31,39
202021,RC1E005008,SCUOLA PRIMARIA,4,1,9,8
202021,RMPS97500P,SCUOLA SECONDARIA II GRADO,4,1,17,10
202021,TO1M055005,SCUOLA SECONDARIA I GRADO,1,1,4,12
202021,VT1E001006,SCUOLA PRIMARIA,4,1,11,9
202021,MESD01500T,SCUOLA SECONDARIA II GRADO,1,2,6,16
202021,NARH02500L,SCUOLA SECONDARIA II GRADO,1,2,7,5
202021,MI1E07300D,SCUOLA PRIMARIA,2,1,9,11
202021,NAPS5M500T,SCUOLA SECONDARIA II GRADO,1,1,10,10
202021,PA1E01700G,SCUOLA PRIMARIA,2,2,21,21
202021,NA1E185006,SCUOLA PRIMARIA,5,1,13,11
202021,PS1M00200L,SCUOLA SECONDARIA I GRADO,1,1,2,8
202021,TV1E019005,SCUOLA PRIMARIA,5,1,11,12
202021,BG1E01600P,SCUOLA PRIMARIA,3,3,30,29
202021,TVPMRQ500V,SCUOLA SECONDARIA II GRADO,3,1,5,13
202021,BSPMS9500M,SCUOLA SECONDARIA II GRADO,5,2,38,18
202021,CERH00500D,SCUOLA SECONDARIA II GRADO,1,1,3,6
202021,RMRF9P500F,SCUOLA SECONDARIA II GRADO,4,1,0,4
202021,RMPSBI5001,SCUOLA SECONDARIA II GRADO,2,2,26,2
202021,NATD3V500N,SCUOLA SECONDARIA II GRADO,5,3,65,36
202021,PVTD05500P,SCUOLA SECONDARIA II GRADO,4,2,5,7
202021,NAPSZI500L,SCUOLA SECONDARIA II GRADO,1,1,6,7
202021,RMPSP4500S,SCUOLA SECONDARIA II GRADO,5,1,19,5
202021,MEPS045007,SCUOLA SECONDARIA II GRADO,3,1,5,10
202021,RM1EVQ500H,SCUOLA PRIMARIA,2,2,18,10
202021,PSPS005004,SCUOLA SECONDARIA II GRADO,4,1,3,2
202021,BR1E001002,SCUOLA PRIMARIA,3,1,12,5
202021,MIRF6M5002,SCUOLA SECONDARIA II GRADO,3,1,10,3
202021,NATD48500T,SCUOLA SECONDARIA II GRADO,1,1,0,10
202021,TOPS005004,SCUOLA SECONDARIA II GRADO,2,2,15,12
202021,LI1M00600A,SCUOLA SECONDARIA I GRADO,3,1,6,9
202021,MEPCPD5001,SCUOLA SECONDARIA II GRADO,2,1,1,3
202021,APRF3R500G,SCUOLA SECONDARIA II GRADO,2,1,0,1
202021,CTTFQT500Q,SCUOLA SECONDARIA II GRADO,5,1,14,1
202021,BGTF015006,SCUOLA SECONDARIA II GRADO,1,1,14,1
202021,RM1M002005,SCUOLA SECONDARIA I GRADO,3,1,2,2
202021,AG1EVA500E,SCUOLA PRIMARIA,5,1,7,8
202021,CTPL00500R,SCUOLA SECONDARIA II GRADO,1,1,2,4
202021,BOTF2S5000,SCUOLA SECONDARIA II GRADO,1,1,25,3
202021,NA1E19000N,SCUOLA PRIMARIA,3,1,9,3
202021,CTTD215006,SCUOLA SECONDARIA II GRADO,2,1,3,0
202021,VR1E01300T,SCUOLA PRIMARIA,2,1,15,12
202021,FI1M02600E,SCUOLA SECONDARIA I GRADO,2,1,6,8
202021,PT1E004006,SCUOLA PRIMARIA,3,1,13,5
202021,SARFMI5004,SCUOLA SECONDARIA II GRADO,3,1,0,1
202021,SAPSNV500C,SCUOLA SECONDARIA II GRADO,2,1,0,5
202021,BG1M00300T,SCUOLA SECONDARIA I GRADO,2,1,14,15
202021,CL1E002008,SCUOLA PRIMARIA,5,1,4,9
202021,NATLL75008,SCUOLA SECONDARIA II GRADO,3,1,1,5
202021,NA1M040001,SCUOLA SECONDARIA I GRADO,1,1,13,10
202021,NATDS2500B,SCUOLA SECONDARIA II GRADO,2,1,8,10
202021,RM1E00300Q,SCUOLA PRIMARIA,3,3,39,38
202021,FI1E00200R,SCUOLA PRIMARIA,1,2,17,18
202021,MCTFBF5005,SCUOLA SECONDARIA II GRADO,5,2,39,4
202021,LC1M08000Q,SCUOLA SECONDARIA I GRADO,3,2,20,20
202021,SA1E018001,SCUOLA PRIMARIA,3,1,4,6
202021,VT1E002002,SCUOLA PRIMARIA,3,1,11,14
202021,VAPSPP500H,SCUOLA SECONDARIA II GRADO,5,1,13,3
202021,ENRH5C5006,SCUOLA SECONDARIA II GRADO,3,1,2,6
202021,RM1E18900C,SCUOLA PRIMARIA,1,1,5,9
202021,NAPS92500P,SCUOLA SECONDARIA II GRADO,4,1,18,7
202021,NO1E00500B,SCUOLA PRIMARIA,4,1,10,14
202021,TO1E01500D,SCUOLA PRIMARIA,3,1,10,3
202021,NAPL27500C,SCUOLA SECONDARIA II GRADO,4,1,4,4
202021,LTPSO3500F,SCUOLA SECONDARIA II GRADO,4,1,2,0
202021,MI1E025004,SCUOLA PRIMARIA,2,2,26,15
202021,RGTD105002,SCUOLA SECONDARIA II GRADO,2,1,3,1
202021,VRPL01500D,SCUOLA SECONDARIA II GRADO,1,1,5,24
202021,NA1E227003,SCUOLA PRIMARIA,3,1,3,4
202021,CE1E03800T,SCUOLA PRIMARIA,5,1,13,9
202021,RM1E193004,SCUOLA PRIMARIA,5,2,26,25
202021,SARHV4500U,SCUOLA SECONDARIA II GRADO,1,1,1,4
202021,RMPME45007,SCUOLA SECONDARIA II GRADO,3,1,0,6
